0;108;3;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;3;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;M;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;2529;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;3034;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;3539;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;4049;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;5059;0;0;0;0;0;0;0;0;0;0;0;0
0;108;4;K;6099;0;0;0;0;0;0;0;0;0;0;0;0
0;108;5;M;2024;0;0;0;0;0;0;0;0;0;0;0;0
0;108;5;M;2529;0;0;0;0;0;0;0;0;0;0;0;0
